Id_pollution;Annee;Mois;Qualite;Nombre;Niveau de pollution
613;2021;aout;Extremement mauvaise;14.0;5
614;2021;aout;Extremement mauvaise;5.0;5
615;2021;aout;Extremement mauvaise;1.0;5
616;2021;aout;Extremement mauvaise;1.0;5
617;2021;aout;Extremement mauvaise;0.0;5
618;2021;aout;Extremement mauvaise;76.0;5
619;2021;aout;Extremement mauvaise;78.0;5
620;2021;aout;Extremement mauvaise;0.0;5
621;2021;aout;Extremement mauvaise;0.0;5
622;2021;aout;Extremement mauvaise;0.0;5
623;2021;aout;Extremement mauvaise;14.0;5
624;2021;aout;Extremement mauvaise;7.0;5
625;2021;aout;Extremement mauvaise;21.0;5
626;2021;aout;Extremement mauvaise;14.0;5
627;2021;aout;Extremement mauvaise;7.0;5
628;2021;aout;Extremement mauvaise;65.0;5
629;2021;aout;Extremement mauvaise;14.0;5
630;2021;aout;Extremement mauvaise;5.0;5
631;2021;aout;Extremement mauvaise;1.0;5
632;2021;aout;Extremement mauvaise;1.0;5
633;2021;aout;Extremement mauvaise;0.0;5
634;2021;aout;Extremement mauvaise;76.0;5
635;2021;aout;Extremement mauvaise;78.0;5
636;2021;aout;Extremement mauvaise;0.0;5
637;2021;aout;Extremement mauvaise;0.0;5
638;2021;aout;Extremement mauvaise;0.0;5
639;2021;aout;Extremement mauvaise;14.0;5
640;2021;aout;Extremement mauvaise;7.0;5
641;2021;aout;Extremement mauvaise;4.0;5
642;2021;aout;Extremement mauvaise;4.0;5
643;2021;aout;Extremement mauvaise;14.0;5
644;2021;aout;Extremement mauvaise;7.0;5
645;2021;aout;Extremement mauvaise;13.0;5
646;2021;aout;Extremement mauvaise;14.0;5
647;2021;aout;Extremement mauvaise;5.0;5
648;2021;aout;Extremement mauvaise;1.0;5
649;2021;aout;Extremement mauvaise;0.0;5
650;2021;aout;Extremement mauvaise;0.0;5
