Annee;Num_Acc;Mois;Lieu;catr;v1;v2;circ;nbv;vosp;prof;pr;pr1;plan;lartpc;larrout;surf;infra;situ;vma
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;0;100;1;;;1;0;1;50
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;1;400;2;;;1;0;1;80
2019;2,02E+11;Avril;Paris;3;0;;2;2;0;1;8;25;1;;;1;0;1;50
2019;2,02E+11;Avril;Paris;3;0;;2;2;0;1;17;300;1;;;1;9;4;50
2019;2,02E+11;Avril;Paris;3;;;2;2;0;2;71;500;1;;;1;0;1;80
2019;2,02E+11;Avril;Paris;3;0;D;-1;2;0;1;11;100;1;;;1;0;4;50
2019;2,02E+11;Avril;Paris;3;0;;-1;2;0;1;0;700;1;;;1;0;1;50
2019;2,02E+11;Avril;Paris;4;0;C;2;2;0;1;-1;-1;3;;;1;0;1;50
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;29;250;3;;;1;0;1;50
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;72;300;1;;;1;0;1;80
2019;2,02E+11;Avril;Paris;3;;;2;2;0;2;11;475;1;;;1;0;1;-1
2019;2,02E+11;Avril;Paris;3;0;;2;2;0;1;62;-1;1;;;1;0;3;80
2019;2,02E+11;Avril;Paris;3;0;;2;2;0;2;2;500;2;;;1;0;1;70
2019;2,02E+11;Avril;Paris;3;;;2;2;0;2;10;200;3;;;3;0;1;80
2019;2,02E+11;Avril;Paris;3;0;D;2;2;0;2;1;0;2;;;2;0;1;50
2019;2,02E+11;Avril;Paris;9;;;2;2;0;3;-1;-1;2;;;1;0;1;50
2019;2,02E+11;Avril;Paris;3;;;2;2;0;3;25;280;3;;;1;0;1;80
2019;2,02E+11;Avril;Paris;4;;;2;2;0;3;-1;-1;1;;;1;0;1;80
2019;2,02E+11;Avril;Paris;3;;;2;2;0;2;6;500;2;;;1;0;1;80
2019;2,02E+11;Avril;Paris;3;;;2;2;0;2;24;400;3;;;1;0;1;50
2019;2,02E+11;Avril;Paris;3;0;D;2;3;0;2;11;800;2;;;1;0;3;80
2019;2,02E+11;Avril;Paris;3;0;;2;2;0;1;24;767;1;;;1;0;1;70
2019;2,02E+11;Avril;Paris;4;0;;2;2;0;1;-1;-1;1;;;1;0;1;30
2019;2,02E+11;Avril;Paris;4;0;;2;2;0;2;-1;-1;1;;;1;0;1;30
2019;2,02E+11;Avril;Paris;3;;;2;2;0;2;7;220;3;;;1;0;1;50
2019;2,02E+11;Avril;Paris;4;;;2;2;0;1;-1;-1;1;;;1;0;1;50
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;-1;-1;1;;;1;0;3;80
2019;2,02E+11;Avril;Paris;3;0;;2;2;2;2;17;600;3;;;1;0;1;80
2019;2,02E+11;Avril;Paris;3;;;2;2;0;2;0;670;1;;;2;0;3;80
2019;2,02E+11;Avril;Paris;3;;E;2;2;0;2;4;875;2;;;1;0;1;70
2019;2,02E+11;Avril;Paris;3;;;3;2;2;1;13;930;1;;;2;0;8;70
2019;2,02E+11;Avril;Paris;3;0;;2;2;0;1;22;750;1;;;1;0;8;80
2019;2,02E+11;Avril;Paris;3;0;;2;2;0;2;0;250;3;;;2;0;1;80
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;35;0;1;;;1;0;3;50
2019;2,02E+11;Avril;Paris;3;0;;2;2;0;1;41;0;1;;;1;0;1;80
2019;2,02E+11;Avril;Paris;3;0;;2;2;0;1;51;200;1;;;1;5;1;80
2019;2,02E+11;Avril;Paris;3;0;;2;2;0;1;-1;-1;1;;;1;0;4;50
2019;2,02E+11;Avril;Paris;4;;;2;2;0;1;-1;-1;1;;;1;0;3;30
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;8;500;1;;;1;0;1;80
2019;2,02E+11;Avril;Paris;3;;D;2;2;0;1;5;0;3;;;1;0;3;80
2019;2,02E+11;Avril;Paris;3;;;2;2;0;2;-1;-1;2;;;1;0;3;80
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;15;100;3;;;1;0;8;80
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;61;860;3;;;1;0;3;80
2019;2,02E+11;Avril;Paris;4;;;2;2;0;1;-1;-1;3;;;9;9;8;80
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;19;300;1;;;1;0;3;80
2019;2,02E+11;Avril;Paris;3;0;;2;2;0;1;18;201;1;;;1;9;1;80
2019;2,02E+11;Avril;Paris;2;;;2;2;3;2;-1;-1;1;;;1;9;1;-1
2019;2,02E+11;Avril;Paris;3;0;;2;2;0;2;4;185;2;;;2;0;1;80
2019;2,02E+11;Avril;Paris;3;0;;2;2;0;2;10;25;1;;;1;5;1;80
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;-1;-1;3;;;1;0;3;50
2019;2,02E+11;Avril;Paris;3;0;;2;2;0;2;29;725;1;0;5.59999999999999964;1;0;1;80
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;5;810;2;0;4.59999999999999964;1;0;1;80
2019;2,02E+11;Avril;Paris;2;0;;3;4;0;2;85;136;1;2.5;14;1;0;1;110
2019;2,02E+11;Avril;Paris;3;;;2;2;-1;1;9;625;1;0;3.60000000000000009;1;0;1;80
2019;2,02E+11;Avril;Paris;3;0;;2;2;0;1;56;400;2;;;1;0;1;50
2019;2,02E+11;Avril;Paris;4;0;V;2;2;0;1;0;0;3;;;1;0;4;50
2019;2,02E+11;Avril;Paris;4;;;2;2;0;1;-1;-1;1;;;1;0;1;-1
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;11;550;3;;;1;0;8;80
2019;2,02E+11;Avril;Paris;3;0;D;2;2;0;1;7;700;2;;;1;0;3;80
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;8;900;3;;;2;0;1;80
2019;2,02E+11;Avril;Paris;3;0;D;2;2;0;1;7;400;1;;;1;0;1;80
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;7;750;1;;;1;0;1;80
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;4;790;1;;;1;0;1;80
2019;2,02E+11;Avril;Paris;3;0;;2;2;0;1;19;500;1;;;1;0;8;80
2019;2,02E+11;Avril;Paris;3;;;2;2;0;2;76;600;1;;;1;0;3;80
2019;2,02E+11;Avril;Paris;3;;D;2;2;0;1;4;245;2;;;1;0;1;80
2019;2,02E+11;Avril;Paris;4;;;2;2;0;2;-1;-1;2;;;1;0;1;50
2019;2,02E+11;Avril;Paris;3;0;;2;2;0;1;5;200;1;;;3;5;1;80
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;5;0;1;;;1;0;1;80
2019;2,02E+11;Avril;Paris;3;0;;2;2;0;1;42;700;3;;;1;0;3;50
2019;2,02E+11;Avril;Paris;4;0;;2;2;0;2;-1;-1;1;;;1;0;1;50
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;2;500;1;;;1;0;1;50
2019;2,02E+11;Avril;Paris;3;0;;2;2;0;1;30;950;1;;;1;0;1;80
2019;2,02E+11;Avril;Paris;3;0;;2;2;0;1;16;500;2;;;1;0;8;80
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;10;150;1;;;2;0;1;80
2019;2,02E+11;Avril;Paris;3;;D;2;2;0;1;32;0;1;;;1;5;8;50
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;29;714;1;;;1;0;1;80
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;5;-1;1;;;1;0;1;50
2019;2,02E+11;Avril;Paris;3;;;2;2;0;3;3;-1;1;;;1;0;1;80
2019;2,02E+11;Avril;Paris;3;;N;2;2;0;1;11;200;1;;;1;0;3;70
2019;2,02E+11;Avril;Paris;3;;;2;2;0;2;5;930;1;;;1;0;1;80
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;63;-1;1;;;1;0;1;70
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;1;220;1;;;2;0;1;50
2019;2,02E+11;Avril;Paris;3;;E;2;2;0;3;0;207;1;;;1;0;1;5
2019;2,02E+11;Avril;Paris;3;0;;2;2;0;1;7;0;1;;;2;0;8;80
2019;2,02E+11;Avril;Paris;3;;;2;2;0;2;47;530;1;;;1;0;3;80
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;53;700;1;;;1;0;3;80
2019;2,02E+11;Avril;Paris;3;0;E;2;2;0;1;0;330;1;;;1;0;3;80
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;1;120;3;;;1;0;3;80
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;59;223;1;;;1;0;3;80
2019;2,02E+11;Avril;Paris;3;0;;2;2;0;1;30;600;1;;;1;0;1;80
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;51;800;1;;;1;0;1;80
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;49;200;3;;;1;0;8;50
2019;2,02E+11;Avril;Paris;2;;;2;2;0;1;26;200;1;;;1;0;1;70
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;47;800;1;;;1;0;1;50
2019;2,02E+11;Avril;Paris;6;;;-1;-1;-1;1;-1;-1;1;;;1;0;4;30
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;15;400;1;;;1;0;3;80
2019;2,02E+11;Avril;Paris;3;;;2;2;0;2;50;900;4;;;9;0;1;80
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;4;150;1;;;1;0;1;80
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;2;790;1;;;1;0;8;-1
2019;2,02E+11;Avril;Paris;3;;;2;2;0;3;21;415;3;;;1;0;3;80
2019;2,02E+11;Avril;Paris;4;;;-1;1;0;1;-1;-1;2;;;1;5;1;50
2019;2,02E+11;Avril;Paris;3;0;;2;2;0;1;68;337;1;;;1;0;1;80
2019;2,02E+11;Avril;Paris;3;;;3;4;0;1;54;500;1;;;1;0;1;110
2019;2,02E+11;Avril;Paris;4;;;2;2;0;2;-1;-1;2;;;2;0;1;80
2019;2,02E+11;Avril;Paris;3;3;;2;2;0;1;11;620;1;;;2;0;1;80
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;9;234;1;;;1;0;1;80
2019;2,02E+11;Avril;Paris;3;;;2;2;0;3;40;906;2;;;1;0;3;80
2019;2,02E+11;Avril;Paris;3;0;;2;2;0;1;2;950;1;;;1;5;3;50
2019;2,02E+11;Avril;Paris;3;0;;2;2;0;1;21;900;1;;;1;0;1;70
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;14;274;1;;;1;0;3;50
2019;2,02E+11;Avril;Paris;3;0;;2;2;0;2;4;0;3;;;1;0;3;80
2019;2,02E+11;Avril;Paris;1;;;2;5;0;2;46;216;1;;;1;0;8;130
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;12;300;2;;;1;0;1;80
2019;2,02E+11;Avril;Paris;4;;;2;2;0;1;-1;-1;1;;;1;0;1;80
2019;2,02E+11;Avril;Paris;2;0;;2;2;0;1;61;500;1;;;1;0;1;80
2019;2,02E+11;Avril;Paris;3;0;;2;2;0;1;46;740;1;;;2;0;3;80
2019;2,02E+11;Avril;Paris;3;0;D;1;2;0;1;-1;-1;1;;;1;0;1;50
2019;2,02E+11;Avril;Paris;3;0;D;2;2;0;4;22;100;1;;;1;0;1;80
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;7;-1;1;;;1;0;1;80
2019;2,02E+11;Avril;Paris;9;0;;2;2;0;1;-1;-1;1;;;1;0;1;50
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;24;100;1;;;1;0;1;50
2019;2,02E+11;Avril;Paris;3;2;;2;2;0;1;8;200;1;;;2;0;1;80
2019;2,02E+11;Avril;Paris;3;;;2;2;0;2;46;663;1;;;1;9;1;80
2019;2,02E+11;Avril;Paris;9;;;2;2;0;1;-1;-1;1;;;1;0;4;50
2019;2,02E+11;Avril;Paris;3;0;;2;2;0;1;29;250;1;;;1;0;1;80
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;3;800;1;;;1;0;1;80
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;-1;-1;1;;;1;0;1;50
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;15;336;1;;;1;0;1;70
2019;2,02E+11;Avril;Paris;3;0;;2;2;0;2;73;600;1;;;1;0;1;80
2019;2,02E+11;Avril;Paris;2;0;D;2;2;0;2;11;800;1;;;1;0;1;80
2019;2,02E+11;Avril;Paris;3;0;;2;2;0;1;48;500;1;;;1;0;1;80
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;0;0;2;;;1;5;1;50
2019;2,02E+11;Avril;Paris;3;0;;2;2;0;3;53;900;2;;;1;0;3;80
2019;2,02E+11;Avril;Paris;3;0;;2;2;0;1;0;0;3;;;1;0;1;80
2019;2,02E+11;Avril;Paris;3;;;2;2;0;2;3;500;3;;;1;0;1;80
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;36;300;3;;;1;0;3;50
2019;2,02E+11;Avril;Paris;3;0;D;2;2;0;1;15;0;1;;;2;5;1;80
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;-1;-1;2;;;2;5;4;50
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;60;400;3;;;1;0;1;80
2019;2,02E+11;Avril;Paris;1;0;;3;4;0;2;7;429;1;;;1;1;1;70
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;8;483;1;;;1;0;3;80
2019;2,02E+11;Avril;Paris;3;;;2;2;0;2;5;217;3;;;1;0;8;80
2019;2,02E+11;Avril;Paris;1;0;;-1;2;0;1;0;200;1;;;1;1;1;50
2019;2,02E+11;Avril;Paris;3;2;;2;2;0;1;4;60;2;;;2;0;1;80
2019;2,02E+11;Avril;Paris;1;0;;4;4;0;2;451;0;1;;;1;0;1;90
2019;2,02E+11;Avril;Paris;4;;;2;2;0;1;-1;-1;3;;;1;0;3;50
2019;2,02E+11;Avril;Paris;3;0;;1;3;0;2;11;199;2;;;1;0;1;70
2019;2,02E+11;Avril;Paris;7;0;;3;5;0;1;10;300;1;;;1;0;1;90
2019;2,02E+11;Avril;Paris;3;0;;2;2;0;2;71;973;1;;;1;0;1;70
2019;2,02E+11;Avril;Paris;1;0;;3;6;0;1;201;199;1;;;1;0;3;110
2019;2,02E+11;Avril;Paris;1;0;;3;4;0;1;93;199;1;;;1;0;1;110
2019;2,02E+11;Avril;Paris;1;0;;3;2;0;1;6;968;4;;;1;9;1;50
2019;2,02E+11;Avril;Paris;4;0;;1;1;0;2;14;0;1;;;1;9;1;50
2019;2,02E+11;Avril;Paris;4;0;;2;2;0;1;0;0;1;;;1;0;1;50
2019;2,02E+11;Avril;Paris;7;0;;2;2;0;1;1;0;1;;;2;0;1;50
2019;2,02E+11;Avril;Paris;7;0;;3;4;1;1;1;0;1;;;1;9;1;50
2019;2,02E+11;Avril;Paris;3;0;;2;2;0;1;2;50;1;;;1;0;1;50
2019;2,02E+11;Avril;Paris;4;0;;2;2;0;1;0;0;1;;;1;0;3;50
2019;2,02E+11;Avril;Paris;4;0;;1;1;0;1;0;0;1;;;1;0;1;50
2019;2,02E+11;Avril;Paris;3;0;;2;2;0;1;0;0;1;;;1;0;3;50
2019;2,02E+11;Avril;Paris;3;0;;2;3;0;1;20;980;1;;;1;0;1;70
2019;2,02E+11;Avril;Paris;4;0;;1;2;0;1;0;0;1;;;1;0;1;50
2019;2,02E+11;Avril;Paris;4;0;;1;1;0;1;-1;-1;1;;;1;0;1;50
2019;2,02E+11;Avril;Paris;4;0;;2;0;0;1;1;0;1;;;1;5;1;50
2019;2,02E+11;Avril;Paris;4;0;;3;3;0;2;0;0;3;;;2;0;1;70
2019;2,02E+11;Avril;Paris;4;0;;2;2;0;1;-1;-1;1;;;1;0;1;50
2019;2,02E+11;Avril;Paris;3;0;;1;1;0;1;0;0;1;;;2;0;1;50
2019;2,02E+11;Avril;Paris;4;0;;2;4;0;1;0;0;1;;;1;0;1;50
2019;2,02E+11;Avril;Paris;4;0;;1;1;0;1;0;0;1;;;1;5;1;30
2019;2,02E+11;Avril;Paris;4;0;;-1;1;0;1;0;0;1;;;1;0;1;50
2019;2,02E+11;Avril;Paris;4;0;;2;2;0;1;27;0;1;;;1;8;1;50
2019;2,02E+11;Avril;Paris;3;0;;1;2;0;1;0;0;1;;;1;0;1;70
2019;2,02E+11;Avril;Paris;4;0;;3;2;0;1;0;0;1;;;2;0;1;30
2019;2,02E+11;Avril;Paris;3;0;;2;2;0;2;0;0;1;;;1;0;1;80
2019;2,02E+11;Avril;Paris;6;0;;-1;-1;0;1;0;0;1;;;1;0;8;30
2019;2,02E+11;Avril;Paris;3;0;;2;2;0;2;49;900;2;;;1;0;1;80
2019;2,02E+11;Avril;Paris;7;0;;2;2;0;2;1;0;1;;;1;0;1;50
2019;2,02E+11;Avril;Paris;3;0;;-1;2;0;1;0;0;1;;;1;5;1;50
2019;2,02E+11;Avril;Paris;4;0;;2;2;0;4;0;0;1;;;1;0;1;50
2019;2,02E+11;Avril;Paris;4;0;;1;3;0;2;0;0;1;;;1;0;1;50
2019;2,02E+11;Avril;Paris;4;0;;2;3;0;1;0;0;1;;;1;5;1;50
2019;2,02E+11;Avril;Paris;4;0;;2;5;0;2;0;0;1;;;1;0;1;50
2019;2,02E+11;Avril;Paris;4;0;;2;2;0;1;1;0;1;;;1;9;1;30
2019;2,02E+11;Avril;Paris;4;0;;2;2;0;1;0;0;1;;;1;6;6;15
2019;2,02E+11;Avril;Paris;3;0;;2;1;0;1;0;0;1;;;1;0;1;50
2019;2,02E+11;Avril;Paris;3;0;;1;3;0;1;1;0;4;;;1;5;3;50
2019;2,02E+11;Avril;Paris;3;0;;1;2;0;1;1;0;1;;;1;0;1;50
2019;2,02E+11;Avril;Paris;3;0;;2;2;0;2;47;0;1;;;1;0;1;80
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;43;100;1;;;1;0;1;80
2019;2,02E+11;Avril;Paris;1;;;3;4;0;2;92;900;1;;;1;0;3;130
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;-1;-1;2;;;2;0;1;80
2019;2,02E+11;Avril;Paris;3;;;2;2;0;3;30;870;3;;;1;0;3;80
2019;2,02E+11;Avril;Paris;3;0;;2;2;0;1;6;730;1;;;1;0;1;50
2019;2,02E+11;Avril;Paris;2;0;;3;2;0;3;99;150;2;;;1;0;3;110
2019;2,02E+11;Avril;Paris;3;0;D;2;2;0;2;6;900;1;;;2;2;1;80
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;30;360;1;;;1;8;4;50
2019;2,02E+11;Avril;Paris;4;0;;2;-1;-1;1;-1;-1;1;;;1;0;1;-1
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;6;800;2;;;1;0;8;80
2019;2,02E+11;Avril;Paris;1;;A;1;5;0;1;197;500;1;;;1;0;2;130
2019;2,02E+11;Avril;Paris;3;0;;2;2;0;1;44;800;1;;;1;0;1;50
2019;2,02E+11;Avril;Paris;3;0;;2;2;0;1;0;722;1;;;1;0;1;30
2019;2,02E+11;Avril;Paris;3;0;C;2;2;0;1;2;0;1;;;1;0;1;80
2019;2,02E+11;Avril;Paris;4;;;2;2;0;1;-1;-1;1;;;1;0;3;80
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;46;260;1;;;1;0;1;50
2019;2,02E+11;Avril;Paris;4;;;-1;2;0;1;-1;-1;1;;;1;0;3;50
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;0;10;2;;;1;0;1;50
2019;2,02E+11;Avril;Paris;4;;;2;2;0;3;-1;-1;2;;;1;0;1;50
2019;2,02E+11;Avril;Paris;3;0;;2;2;0;2;30;530;3;;;1;0;8;50
2019;2,02E+11;Avril;Paris;3;;;2;2;0;2;3;750;2;;;1;0;1;80
2019;2,02E+11;Avril;Paris;3;0;D;2;2;0;1;33;300;3;;;1;0;3;70
2019;2,02E+11;Avril;Paris;3;;;2;2;0;2;15;400;1;;;1;0;1;80
2019;2,02E+11;Avril;Paris;3;;;2;1;0;2;12;50;3;;;1;0;1;80
2019;2,02E+11;Avril;Paris;3;;;2;2;0;2;-1;-1;1;;;1;0;1;80
2019;2,02E+11;Avril;Paris;2;;;2;2;0;1;26;525;1;;;1;0;1;80
2019;2,02E+11;Avril;Paris;4;;;2;2;0;2;-1;-1;3;;;1;0;1;80
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;29;800;4;;;1;0;3;80
2019;2,02E+11;Avril;Paris;4;0;;2;2;0;1;-1;-1;1;;;1;9;1;50
2019;2,02E+11;Avril;Paris;3;0;;2;2;0;1;-1;-1;1;;;1;0;1;80
2019;2,02E+11;Avril;Paris;3;0;;2;2;0;1;40;0;1;;;1;0;3;80
2019;2,02E+11;Avril;Paris;4;0;A;2;2;0;1;1;1;1;;;2;0;1;50
2019;2,02E+11;Avril;Paris;3;0;D;2;2;0;1;18;394;1;;;1;0;1;70
2019;2,02E+11;Avril;Paris;3;;;2;2;0;2;0;900;3;;;2;0;3;80
2019;2,02E+11;Avril;Paris;2;;;2;2;0;1;6;500;1;;;1;0;1;50
2019;2,02E+11;Avril;Paris;7;0;;1;1;0;2;-1;-1;3;;;1;0;3;50
2019;2,02E+11;Avril;Paris;1;;;1;4;0;1;1;200;2;;;2;0;8;70
2019;2,02E+11;Avril;Paris;1;;;3;4;0;2;532;600;2;;;2;0;3;110
2019;2,02E+11;Avril;Paris;1;;;3;2;0;1;16;400;1;;;1;0;3;130
2019;2,02E+11;Avril;Paris;3;;;2;2;0;2;83;200;2;;;1;0;1;80
2019;2,02E+11;Avril;Paris;3;;;2;2;0;2;-1;-1;3;;;1;0;1;50
2019;2,02E+11;Avril;Paris;1;0;;3;3;0;1;67;800;1;;;1;0;1;130
2019;2,02E+11;Avril;Paris;3;;;2;2;0;1;0;900;1;;;1;5;1;50
2019;2,02E+11;Avril;Paris;2;0;T;2;2;0;2;0;0;1;;;1;0;1;80
2019;2,02E+11;Avril;Paris;3;0;;2;2;0;2;0;137;3;;;1;0;1;50
2019;2,02E+11;Avril;Paris;3;;;2;2;0;2;24;400;1;;;1;0;1;80
2019;2,02E+11;Avril;Paris;2;;;2;2;0;1;-1;-1;1;;;2;0;3;80
2019;2,02E+11;Avril;Paris;3;0;;2;2;0;1;6;500;2;;;1;5;8;50
2019;2,02E+11;Avril;Paris;3;;D;-1;2;0;3;10;-1;2;;;1;0;1;80
2019;2,02E+11;Avril;Paris;3;;;2;2;0;2;7;350;3;;;2;0;8;80
2019;2,02E+11;Avril;Paris;4;0;;2;2;0;1;0;0;1;;;1;0;1;50
2019;2,02E+11;Avril;Paris;3;;;2;2;0;2;15;200;1;;;1;0;1;80
2019;2,02E+11;Avril;Paris;3;0;;3;2;0;1;66;38;1;;;1;0;1;90
2019;2,02E+11;Avril;Paris;4;0;;2;2;0;1;-1;-1;1;;;1;0;1;50
2019;2,02E+11;Avril;Paris;9;;;-1;2;0;1;-1;-1;1;;;1;0;5;50
2019;2,02E+11;Avril;Paris;3;0;;2;2;0;1;6;0;1;;;1;0;1;70
2019;2,02E+11;Avril;Paris;3;0;;3;4;0;2;2;0;1;;;1;8;1;110
2019;2,02E+11;Avril;Paris;4;0;A;2;2;0;2;-1;-1;3;;;1;0;1;50
2019;2,02E+11;Avril;Paris;1;0;;3;2;0;1;23;0;1;;;1;0;1;110
2019;2,02E+11;Avril;Paris;1;0;;3;3;0;1;10;0;1;;;1;0;1;90
2019;2,02E+11;Avril;Paris;1;0;;1;3;0;1;268;200;1;;;1;0;1;110
2019;2,02E+11;Avril;Paris;1;0;;3;3;0;1;6;99;1;;;1;0;1;90
2019;2,02E+11;Avril;Paris;1;0;;3;3;0;1;8;300;1;;;1;0;1;90
2019;2,02E+11;Avril;Paris;1;0;;3;4;0;1;2;0;1;;;2;0;1;130
2019;2,02E+11;Avril;Paris;1;0;;3;7;0;1;13;699;3;;;1;0;1;110
2019;2,02E+11;Avril;Paris;1;0;;3;8;0;1;2;599;1;;;1;8;1;70
2019;2,02E+11;Avril;Paris;2;0;;3;6;0;2;19;399;1;;;2;0;3;110
2019;2,02E+11;Avril;Paris;4;0;;2;2;0;1;0;0;1;;;1;0;3;50
2019;2,02E+11;Avril;Paris;4;0;;2;2;0;1;0;0;1;;;1;0;2;50
2019;2,02E+11;Avril;Paris;4;0;;3;5;2;2;0;0;1;;;1;4;2;30
2019;2,02E+11;Avril;Paris;4;0;;-1;2;0;2;0;0;1;;;1;0;1;50
2019;2,02E+11;Avril;Paris;6;0;;-1;0;0;1;0;0;1;;;2;9;1;30
2019;2,02E+11;Avril;Paris;7;0;;2;9;1;1;0;0;1;;;1;4;1;50
2019;2,02E+11;Avril;Paris;4;0;;2;2;0;1;0;0;1;;;1;0;1;50
2019;2,02E+11;Avril;Paris;4;0;;2;2;0;1;-1;-1;1;;;1;0;1;50
2019;2,02E+11;Avril;Paris;4;0;;2;2;0;1;0;0;1;;;1;0;1;50
2019;2,02E+11;Avril;Paris;3;0;;2;4;0;2;1;0;1;;;1;0;1;50
2019;2,02E+11;Avril;Paris;4;0;;2;2;0;1;0;0;1;;;1;0;1;50
2019;2,02E+11;Avril;Paris;4;0;;-1;1;0;1;0;0;1;;;1;0;1;50
2019;2,02E+11;Avril;Paris;4;0;;1;2;3;1;0;0;1;;;1;0;1;50
2019;2,02E+11;Avril;Paris;3;0;;-1;0;0;1;0;0;1;;;1;0;1;50
2019;2,02E+11;Avril;Paris;3;0;;2;2;0;1;0;0;1;;;1;0;1;50
2019;2,02E+11;Avril;Paris;4;0;;2;2;0;1;0;0;3;;;1;0;1;50
2019;2,02E+11;Avril;Paris;4;0;;1;1;0;1;0;0;3;;;1;0;1;50
2019;2,02E+11;Avril;Paris;3;0;;1;2;0;1;0;0;1;;;1;0;1;50
2019;2,02E+11;Avril;Paris;3;0;;2;0;0;1;0;0;1;;;1;0;1;50
2019;2,02E+11;Avril;Paris;1;0;;3;6;0;1;37;520;1;;;1;0;1;130
2019;2,02E+11;Avril;Paris;2;0;;3;4;0;2;17;500;2;;;2;0;1;110
2019;2,02E+11;Avril;Paris;4;0;;2;2;0;1;0;0;1;;;1;0;3;50
2019;2,02E+11;Avril;Paris;4;0;;2;0;0;2;0;0;1;;;1;9;1;50
2019;2,02E+11;Avril;Paris;4;0;;2;0;0;2;0;0;3;;;1;0;1;50
2019;2,02E+11;Avril;Paris;4;0;;2;0;0;2;0;0;2;;;1;9;1;50
2019;2,02E+11;Avril;Paris;4;0;;2;0;0;1;0;0;1;;;1;9;2;50
2019;2,02E+11;Avril;Paris;2;0;;2;3;0;2;0;0;1;;;1;0;1;50
2019;2,02E+11;Avril;Paris;2;0;;3;0;0;1;81;0;1;;;1;9;1;110
2019;2,02E+11;Avril;Paris;3;0;;2;2;0;2;5;0;1;;;1;0;1;50
2019;2,02E+11;Avril;Paris;3;0;;2;2;0;2;0;0;4;;;1;0;1;70
2019;2,02E+11;Avril;Paris;2;0;;1;4;0;1;0;0;3;;;1;0;1;90
2019;2,02E+11;Avril;Paris;4;0;;-1;1;0;2;0;0;1;;;1;5;1;50
2019;2,02E+11;Avril;Paris;4;0;;-1;2;0;2;1;0;1;;;1;0;1;50
2019;2,02E+11;Avril;Paris;4;0;;3;2;0;1;0;0;1;;;1;0;1;50
2019;2,02E+11;Avril;Paris;4;0;;1;1;0;1;-1;-1;1;;;1;0;1;50
2019;2,02E+11;Avril;Paris;3;0;;2;2;0;1;1;500;1;;;1;9;1;70
2019;2,02E+11;Avril;Paris;2;0;;1;2;0;1;2;0;1;;;1;0;1;90
2019;2,02E+11;Avril;Paris;3;0;;2;2;0;1;1;480;1;;;1;0;1;50
